class	protein_id	protein_dir	seq_length	mean_plddt	median_plddt	std_plddt	min_plddt	max_plddt	ptm	ranking_score	af3_fraction_disordered	plddt_n	plddt_center	plddt_c	mean_disorder	median_disorder	std_disorder	disorder_fraction	disorder_mean_n	disorder_frac_n	disorder_mean_center	disorder_frac_center	disorder_mean_c	disorder_frac_c	mean_hydropathy	net_charge	pos_charge_frac	neg_charge_frac	global_entropy	lc_fraction	homorepeat_fraction	simple_repeat_fraction	frac_A	frac_C	frac_D	frac_E	frac_F	frac_G	frac_H	frac_I	frac_K	frac_L	frac_M	frac_N	frac_P	frac_Q	frac_R	frac_S	frac_T	frac_V	frac_W	frac_Y	helix_fraction	strand_fraction	coil_fraction	helix_frac_n	strand_frac_n	coil_frac_n	helix_frac_center	strand_frac_center	coil_frac_center	helix_frac_c	strand_frac_c	coil_frac_c	tm_count	has_signal_peptide	tm_fraction	sp_fraction	tm_frac_n	tm_frac_center	tm_frac_c	class_label
de_novo	droso_2055	DN_602_droso_2055	73	60.4507	60.65	7.6870923	43.903336	76.20571	0.24	0.74	1.0	60.66163	57.046856	67.23654	0.4815479452054794	0.535	0.2007263228804534	0.6986301369863014	0.6878888888888889	1.0	0.3291621621621621	0.4054054054054054	0.5884444444444444	1.0	-0.2123287671232877	0.0136986301369863	0.1232876712328767	0.1095890410958904	3.758136553997861	0.0	0.0410958904109589	0.0	0.0684931506849315	0.0136986301369863	0.0410958904109589	0.0684931506849315	0.0410958904109589	0.0136986301369863	0.0	0.0410958904109589	0.0684931506849315	0.1232876712328767	0.0136986301369863	0.0	0.0821917808219178	0.0958904109589041	0.0547945205479452	0.0547945205479452	0.136986301369863	0.0821917808219178	0.0	0.0	0.6575342465753424	0.0	0.3424657534246575	0.5	0.0	0.5	0.6486486486486487	0.0	0.3513513513513513	0.8333333333333334	0.0	0.1666666666666666	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2057	DN_603_droso_2057	92	58.57244	57.1225	15.997012	34.94125	90.612	0.29	0.79	1.0	78.782166	50.006985	55.49361	0.7021630434782609	0.7155	0.2134459438052154	0.9021739130434784	0.8993478260869565	1.0	0.7611521739130435	1.0	0.387	0.6086956521739131	-0.95	0.0543478260869565	0.1521739130434782	0.0978260869565217	3.7269289044127607	0.1847826086956521	0.1195652173913043	0.0760869565217391	0.0869565217391304	0.0	0.0217391304347826	0.0760869565217391	0.0108695652173913	0.0760869565217391	0.0217391304347826	0.0217391304347826	0.0543478260869565	0.0543478260869565	0.0326086956521739	0.0108695652173913	0.0217391304347826	0.1956521739130435	0.0760869565217391	0.0760869565217391	0.0760869565217391	0.0869565217391304	0.0	0.0	0.4347826086956521	0.0	0.5652173913043478	0.9130434782608696	0.0	0.0869565217391304	0.1956521739130435	0.0	0.8043478260869565	0.4347826086956521	0.0	0.5652173913043478	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2059	DN_604_droso_2059	118	57.272125	56.1325	10.10629	41.217503	81.358	0.22	0.72	1.0	51.21534	58.997643	59.99292	0.5022711864406779	0.46	0.134419909813003	0.8559322033898306	0.5353	0.7333333333333333	0.4552586206896551	0.8448275862068966	0.5601333333333333	1.0	-0.5457627118644067	0.1525423728813559	0.211864406779661	0.059322033898305	4.072362627088731	0.0508474576271186	0.0338983050847457	0.059322033898305	0.1016949152542373	0.0084745762711864	0.0254237288135593	0.0338983050847457	0.0508474576271186	0.0677966101694915	0.0423728813559322	0.0423728813559322	0.0338983050847457	0.0508474576271186	0.0084745762711864	0.0508474576271186	0.059322033898305	0.0338983050847457	0.135593220338983	0.0677966101694915	0.0423728813559322	0.0847457627118644	0.0423728813559322	0.0169491525423728	0.6101694915254238	0.0	0.3898305084745763	0.6666666666666666	0.0	0.3333333333333333	0.7931034482758621	0.0	0.2068965517241379	0.2	0.0	0.8	1	0	0.1610169491525423	0.0	0.0	0.2758620689655172	0.1	de novo
de_novo	droso_2060	DN_605_droso_2060	130	80.76518	93.9025	16.027311	39.730907	98.4925	0.47	0.75	0.57	71.102905	92.71476	65.78145	0.2854923076923076	0.069	0.3406060090907701	0.3230769230769231	0.63021875	0.6875	0.0466666666666666	0.0	0.4333437499999999	0.625	-0.6646153846153846	0.0076923076923076	0.1692307692307692	0.1615384615384615	3.954364194813576	0.0	0.0	0.0	0.0692307692307692	0.0076923076923076	0.0538461538461538	0.1076923076923077	0.0307692307692307	0.0538461538461538	0.0153846153846153	0.0538461538461538	0.0538461538461538	0.1076923076923077	0.023076923076923	0.0538461538461538	0.023076923076923	0.0538461538461538	0.1	0.0923076923076923	0.0461538461538461	0.0538461538461538	0.0	0.0	0.7307692307692307	0.0	0.2692307692307692	0.28125	0.0	0.71875	1.0	0.0	0.0	0.625	0.0	0.375	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2061	DN_606_droso_2061	103	58.85106	61.29	7.633244	38.819088	75.162	0.24	0.74	1.0	63.303265	59.076572	53.956497	0.4737184466019417	0.5	0.1988984082722874	0.7281553398058253	0.6919615384615384	1.0	0.3440588235294117	0.4705882352941176	0.5098076923076923	0.9615384615384616	-0.1854368932038835	0.058252427184466	0.145631067961165	0.087378640776699	4.0590143805856265	0.0	0.058252427184466	0.0	0.1262135922330097	0.0388349514563106	0.0485436893203883	0.0388349514563106	0.0194174757281553	0.058252427184466	0.0097087378640776	0.029126213592233	0.058252427184466	0.1262135922330097	0.0485436893203883	0.0194174757281553	0.0679611650485436	0.058252427184466	0.0776699029126213	0.058252427184466	0.0388349514563106	0.0388349514563106	0.029126213592233	0.0097087378640776	0.7281553398058253	0.0	0.2718446601941747	0.3461538461538461	0.0	0.6538461538461539	0.9607843137254902	0.0	0.0392156862745098	0.6538461538461539	0.0	0.3461538461538461	1	0	0.2524271844660194	0.0	0.0	0.4117647058823529	0.1923076923076923	de novo
de_novo	droso_2062	DN_607_droso_2062	151	47.802715	46.1	12.593585	27.283636	79.793335	0.3	0.68	0.77	37.992344	52.153908	49.025196	0.6218543046357616	0.586	0.1872655653468621	0.9403973509933776	0.7448157894736842	1.0	0.64388	0.92	0.4554210526315789	0.9210526315789472	-0.4582781456953643	0.119205298013245	0.1920529801324503	0.0728476821192053	4.015336437857399	0.0993377483443708	0.0662251655629139	0.0993377483443708	0.0397350993377483	0.0331125827814569	0.0264900662251655	0.0463576158940397	0.0397350993377483	0.0596026490066225	0.0397350993377483	0.0662251655629139	0.0728476821192053	0.1390728476821192	0.0132450331125827	0.0463576158940397	0.0463576158940397	0.0794701986754966	0.0794701986754966	0.1059602649006622	0.0198675496688741	0.0264900662251655	0.0	0.0198675496688741	0.4503311258278146	0.1390728476821192	0.4105960264900662	0.2894736842105263	0.4210526315789473	0.2894736842105263	0.44	0.0666666666666666	0.4933333333333333	0.631578947368421	0.0	0.3684210526315789	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2063	DN_608_droso_2063	159	52.40474	49.5	13.020963	32.383335	93.45	0.14	0.64	1.0	64.262924	45.34812	54.48336	0.8953333333333333	0.929	0.0867044059344092	1.0	0.8769750000000001	1.0	0.9010126582278482	1.0	0.902475	1.0	-0.2459119496855346	0.0566037735849056	0.1132075471698113	0.0566037735849056	3.653942659381242	0.0377358490566037	0.0754716981132075	0.0	0.1509433962264151	0.0062893081761006	0.0125786163522012	0.0440251572327044	0.0188679245283018	0.050314465408805	0.0251572327044025	0.0314465408805031	0.0817610062893081	0.0377358490566037	0.0125786163522012	0.0251572327044025	0.0691823899371069	0.0628930817610062	0.0062893081761006	0.050314465408805	0.220125786163522	0.0880503144654088	0.0062893081761006	0.0	0.1132075471698113	0.0377358490566037	0.8490566037735849	0.375	0.0	0.625	0.0	0.0759493670886076	0.9240506329113924	0.075	0.0	0.925	0	1	0.0	0.1132075471698113	0.0	0.0	0.0	de novo
de_novo	droso_2064	DN_609_droso_2064	158	49.190308	49.3175	4.7578087	39.460907	63.207497	0.13	0.63	1.0	51.906425	47.549572	49.67362	0.6947911392405063	0.6855	0.151813078739616	0.9556962025316456	0.8425750000000001	1.0	0.6075384615384615	0.9102564102564102	0.71715	1.0	-0.1170886075949366	0.0316455696202531	0.0696202531645569	0.0379746835443038	3.9151239327062473	0.0	0.0253164556962025	0.050632911392405	0.0886075949367088	0.0063291139240506	0.0189873417721519	0.0189873417721519	0.0569620253164556	0.0886075949367088	0.0063291139240506	0.0379746835443038	0.0316455696202531	0.0759493670886076	0.0379746835443038	0.050632911392405	0.0822784810126582	0.0696202531645569	0.0316455696202531	0.0886075949367088	0.1455696202531645	0.050632911392405	0.0	0.0126582278481012	0.1012658227848101	0.0759493670886076	0.8227848101265823	0.25	0.0	0.75	0.0769230769230769	0.0769230769230769	0.8461538461538461	0.0	0.15	0.85	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2065	DN_610_droso_2065	160	45.477257	45.465	9.934746	24.725	75.457146	0.18	0.68	1.0	47.96059	49.11711	35.7142	0.5245625	0.654	0.3379648057204483	0.61875	0.739	1.0	0.5524375	0.6375	0.254375	0.2	-0.4800000000000001	-0.00625	0.13125	0.1375	3.9402501492399855	0.0125	0.05625	0.0375	0.08125	0.0	0.08125	0.05625	0.025	0.1125	0.03125	0.01875	0.04375	0.13125	0.025	0.0375	0.05	0.01875	0.05625	0.11875	0.05	0.0375	0.0125	0.0125	0.10625	0.1125	0.78125	0.05	0.0	0.95	0.1875	0.1125	0.7	0.0	0.225	0.775	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2066	DN_611_droso_2066	127	47.06282	45.02	10.426731	30.728998	78.49	0.16	0.66	1.0	56.16835	40.754757	50.376278	0.6921338582677165	0.733	0.2066944052891919	0.905511811023622	0.9224375	1.0	0.6598571428571428	0.8888888888888888	0.525375	0.84375	-0.95748031496063	0.0078740157480314	0.1417322834645669	0.1338582677165354	3.951454642847615	0.0708661417322834	0.0	0.1023622047244094	0.1732283464566929	0.0236220472440944	0.0708661417322834	0.0629921259842519	0.0236220472440944	0.0472440944881889	0.0393700787401574	0.0078740157480314	0.0393700787401574	0.0472440944881889	0.0236220472440944	0.0866141732283464	0.0551181102362204	0.0787401574803149	0.0629921259842519	0.0866141732283464	0.0078740157480314	0.0393700787401574	0.0078740157480314	0.0157480314960629	0.2047244094488189	0.0	0.7952755905511811	0.21875	0.0	0.78125	0.2063492063492063	0.0	0.7936507936507936	0.1875	0.0	0.8125	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2070	DN_612_droso_2070	96	76.08632	78.165	11.5828705	46.18625	94.50749	0.4	0.8	0.79	73.03378	82.74821	65.81508	0.5501041666666667	0.5894999999999999	0.1646928547433335	0.84375	0.3767916666666666	0.375	0.5595	1.0	0.7046250000000001	1.0	-0.5083333333333333	0.03125	0.1770833333333333	0.1458333333333333	3.97071539828316	0.0	0.03125	0.0	0.0833333333333333	0.0	0.0208333333333333	0.125	0.0208333333333333	0.03125	0.0208333333333333	0.0625	0.0729166666666666	0.0729166666666666	0.0520833333333333	0.0208333333333333	0.0520833333333333	0.0416666666666666	0.0833333333333333	0.0833333333333333	0.0625	0.0729166666666666	0.0208333333333333	0.0	0.8020833333333334	0.0	0.1979166666666666	0.9166666666666666	0.0	0.0833333333333333	0.8958333333333334	0.0	0.1041666666666666	0.5	0.0	0.5	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2074	DN_613_droso_2074	98	52.716	52.817497	9.667718	35.098183	73.01399	0.3	0.55	0.49	53.69734	51.538395	54.188015	0.3350408163265306	0.196	0.3283373585160009	0.3571428571428571	0.378625	0.4166666666666667	0.38944	0.36	0.178125	0.2916666666666667	-0.5438775510204081	-0.010204081632653	0.1020408163265306	0.1122448979591836	3.8482256887164983	0.010204081632653	0.0408163265306122	0.0	0.0510204081632653	0.010204081632653	0.0714285714285714	0.0408163265306122	0.0204081632653061	0.0816326530612244	0.0306122448979591	0.0612244897959183	0.0204081632653061	0.1326530612244898	0.0204081632653061	0.0204081632653061	0.0510204081632653	0.1632653061224489	0.0510204081632653	0.0816326530612244	0.0612244897959183	0.0306122448979591	0.0	0.0	0.2653061224489796	0.173469387755102	0.5612244897959183	0.5416666666666666	0.0	0.4583333333333333	0.24	0.14	0.62	0.0416666666666666	0.4166666666666667	0.5416666666666666	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2075	DN_614_droso_2075	153	51.428978	51.980003	7.093625	34.552856	72.814285	0.13	0.63	1.0	50.22177	48.648624	58.270058	0.7046862745098039	0.721	0.1888800953051346	1.0	0.6043947368421052	1.0	0.7161038961038961	1.0	0.7818421052631579	1.0	-1.1633986928104576	0.0	0.1633986928104575	0.1633986928104575	4.096257874165472	0.0130718954248366	0.0196078431372549	0.0	0.0915032679738562	0.0196078431372549	0.0980392156862745	0.065359477124183	0.0	0.0588235294117647	0.0326797385620915	0.0326797385620915	0.0457516339869281	0.0392156862745098	0.0261437908496732	0.0457516339869281	0.0784313725490196	0.065359477124183	0.0849673202614379	0.0392156862745098	0.0718954248366013	0.0457516339869281	0.0457516339869281	0.0130718954248366	0.2679738562091503	0.0	0.7320261437908496	0.0526315789473684	0.0	0.9473684210526316	0.4285714285714285	0.0	0.5714285714285714	0.1578947368421052	0.0	0.8421052631578947	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2076	DN_615_droso_2076	124	52.69058	52.59	11.547398	30.345001	77.64	0.24	0.73	0.98	42.395508	49.875843	68.615135	0.5795322580645161	0.63	0.1682816761510089	0.8225806451612904	0.6231935483870967	1.0	0.6845967741935484	1.0	0.325741935483871	0.2903225806451613	0.0032258064516128	0.0564516129032258	0.1290322580645161	0.0725806451612903	3.873941300896037	0.0483870967741935	0.0241935483870967	0.0564516129032258	0.1612903225806451	0.032258064516129	0.0403225806451612	0.032258064516129	0.0080645161290322	0.0564516129032258	0.0241935483870967	0.0241935483870967	0.0483870967741935	0.1451612903225806	0.0161290322580645	0.0161290322580645	0.064516129032258	0.0403225806451612	0.0564516129032258	0.1129032258064516	0.064516129032258	0.0403225806451612	0.0080645161290322	0.0080645161290322	0.6612903225806451	0.0	0.3387096774193548	0.2258064516129032	0.0	0.7741935483870968	0.7258064516129032	0.0	0.2741935483870967	0.967741935483871	0.0	0.032258064516129	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2077	DN_616_droso_2077	148	52.165714	49.695	15.090596	27.884546	93.666	0.21	0.71	1.0	47.16001	44.88201	71.73883	0.8508648648648649	0.836	0.1067234106284656	1.0	0.8681621621621621	1.0	0.8361756756756757	1.0	0.8629459459459459	1.0	-0.2364864864864864	0.1013513513513513	0.1689189189189189	0.0675675675675675	3.8154913317830896	0.1351351351351351	0.1283783783783783	0.0405405405405405	0.1148648648648648	0.0067567567567567	0.0405405405405405	0.027027027027027	0.0135135135135135	0.027027027027027	0.0067567567567567	0.0878378378378378	0.1216216216216216	0.0878378378378378	0.0202702702702702	0.027027027027027	0.054054054054054	0.027027027027027	0.0405405405405405	0.0945945945945946	0.1486486486486486	0.0337837837837837	0.0	0.0202702702702702	0.581081081081081	0.0	0.4189189189189189	0.7567567567567568	0.0	0.2432432432432432	0.4054054054054054	0.0	0.5945945945945946	0.7567567567567568	0.0	0.2432432432432432	0	1	0.0	0.1283783783783783	0.0	0.0	0.0	de novo
de_novo	droso_2078	DN_617_droso_2078	117	50.13486	46.62	9.613485	38.598	76.026	0.19	0.69	1.0	50.092888	47.36698	55.80804	0.5680000000000001	0.603	0.2324419096877978	0.717948717948718	0.7175862068965517	0.9310344827586208	0.4691186440677966	0.4745762711864407	0.6195862068965517	1.0	-0.252991452991453	-0.0256410256410256	0.1025641025641025	0.1282051282051282	3.8772882699449753	0.0341880341880341	0.0	0.0	0.1111111111111111	0.0085470085470085	0.0683760683760683	0.0598290598290598	0.0085470085470085	0.1538461538461538	0.017094017094017	0.017094017094017	0.0427350427350427	0.1196581196581196	0.0085470085470085	0.017094017094017	0.0598290598290598	0.0512820512820512	0.0427350427350427	0.0598290598290598	0.0512820512820512	0.0769230769230769	0.017094017094017	0.0085470085470085	0.4871794871794871	0.0	0.5128205128205128	0.5517241379310345	0.0	0.4482758620689655	0.5423728813559322	0.0	0.4576271186440678	0.3103448275862069	0.0	0.6896551724137931	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2079	DN_618_droso_2079	128	63.069374	60.985	17.131044	37.147144	96.70125	0.28	0.78	1.0	46.16091	68.61257	68.89145	0.58396875	0.5435000000000001	0.2919819576321064	0.71875	0.8591875	1.0	0.34865625	0.5	0.779375	0.875	-0.6281249999999999	0.0	0.15625	0.15625	3.955307926262879	0.0	0.0	0.0	0.0234375	0.015625	0.078125	0.078125	0.0234375	0.0859375	0.0078125	0.0859375	0.09375	0.078125	0.03125	0.03125	0.0625	0.046875	0.0546875	0.125	0.0234375	0.046875	0.0078125	0.0	0.25	0.0	0.75	0.0	0.0	1.0	0.328125	0.0	0.671875	0.34375	0.0	0.65625	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2080	DN_619_droso_2080	162	43.25614	35.96	17.833311	22.339998	84.67	0.22	0.72	1.0	33.455284	34.860466	70.268135	0.7289876543209877	0.789	0.2047217771948496	0.925925925925926	0.5194	0.775	0.729451219512195	0.9634146341463414	0.937625	1.0	-0.3648148148148148	-0.0185185185185185	0.1111111111111111	0.1296296296296296	3.898081891704888	0.1419753086419753	0.0802469135802469	0.1296296296296296	0.0864197530864197	0.0123456790123456	0.0617283950617283	0.0679012345679012	0.0246913580246913	0.1172839506172839	0.0308641975308641	0.0185185185185185	0.0308641975308641	0.0308641975308641	0.0185185185185185	0.0123456790123456	0.0246913580246913	0.1111111111111111	0.0493827160493827	0.074074074074074	0.0432098765432098	0.1604938271604938	0.0123456790123456	0.0123456790123456	0.2777777777777778	0.037037037037037	0.6851851851851852	0.0	0.075	0.925	0.1829268292682926	0.0365853658536585	0.7804878048780488	0.75	0.0	0.25	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2082	DN_620_droso_2082	91	52.283127	51.64	6.3071423	40.775555	66.792496	0.15	0.65	1.0	50.591278	49.074463	60.252808	0.8053956043956043	0.809	0.0841606768985345	1.0	0.7278695652173913	1.0	0.8396888888888889	1.0	0.8158260869565217	1.0	-0.5439560439560441	-0.0109890109890109	0.1208791208791208	0.1318681318681318	3.7971311763542346	0.0439560439560439	0.0	0.0	0.0659340659340659	0.0219780219780219	0.1208791208791208	0.0109890109890109	0.0109890109890109	0.1318681318681318	0.0549450549450549	0.0	0.0219780219780219	0.0659340659340659	0.0219780219780219	0.0109890109890109	0.0549450549450549	0.0549450549450549	0.0439560439560439	0.1098901098901098	0.0879120879120879	0.0989010989010989	0.0	0.0109890109890109	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2083	DN_621_droso_2083	68	60.886597	65.442505	11.794151	39.285557	79.926	0.45	0.53	0.16	69.88616	63.876865	45.906506	0.1066764705882353	0.0405	0.1383309293154202	0.0735294117647058	0.1307647058823529	0.1176470588235294	0.0308823529411764	0.0	0.2341764705882353	0.1764705882352941	-0.5205882352941176	-0.1176470588235294	0.0441176470588235	0.1617647058823529	3.934192482583632	0.0	0.0	0.0	0.0735294117647058	0.0441176470588235	0.1029411764705882	0.0588235294117647	0.0	0.0588235294117647	0.0	0.0441176470588235	0.0294117647058823	0.1029411764705882	0.0294117647058823	0.0294117647058823	0.0294117647058823	0.1176470588235294	0.0147058823529411	0.1176470588235294	0.0588235294117647	0.0294117647058823	0.0294117647058823	0.0294117647058823	0.6911764705882353	0.0	0.3088235294117647	0.7058823529411765	0.0	0.2941176470588235	0.7647058823529411	0.0	0.2352941176470588	0.5294117647058824	0.0	0.4705882352941176	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2084	DN_622_droso_2084	61	55.803776	55.89	4.6612043	45.86071	66.313995	0.26	0.76	1.0	53.832577	53.503662	62.52854	0.6341967213114754	0.627	0.0589793239681305	1.0	0.7051999999999999	1.0	0.6042258064516128	1.0	0.6251333333333334	1.0	-0.2081967213114754	-0.0327868852459016	0.0491803278688524	0.081967213114754	3.776637494650333	0.0327868852459016	0.0	0.0	0.1147540983606557	0.0	0.0	0.081967213114754	0.0327868852459016	0.0491803278688524	0.0	0.0655737704918032	0.0327868852459016	0.081967213114754	0.0491803278688524	0.0327868852459016	0.0655737704918032	0.0983606557377049	0.0163934426229508	0.1311475409836065	0.0983606557377049	0.0163934426229508	0.0327868852459016	0.0	0.1147540983606557	0.2786885245901639	0.6065573770491803	0.4666666666666667	0.0	0.5333333333333333	0.0	0.3548387096774194	0.6451612903225806	0.0	0.4	0.6	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2085	DN_623_droso_2085	61	55.611485	56.4	3.4110994	49.982998	66.867775	0.41	0.71	0.59	55.841755	54.36339	57.96061	0.4765901639344262	0.394	0.2207902003448206	0.6557377049180327	0.6751333333333334	1.0	0.4171935483870967	0.5161290322580645	0.4008	0.6	0.1442622950819672	0.0163934426229508	0.1311475409836065	0.1147540983606557	3.5347990759728125	0.1147540983606557	0.081967213114754	0.0983606557377049	0.0655737704918032	0.0	0.0327868852459016	0.081967213114754	0.0	0.1639344262295081	0.0327868852459016	0.0	0.0655737704918032	0.1475409836065573	0.0655737704918032	0.0163934426229508	0.0	0.0491803278688524	0.0327868852459016	0.0491803278688524	0.0491803278688524	0.1475409836065573	0.0	0.0	0.0655737704918032	0.6721311475409836	0.2622950819672131	0.0	0.5333333333333333	0.4666666666666667	0.0	0.8064516129032258	0.1935483870967742	0.2666666666666666	0.5333333333333333	0.2	1	0	0.3442622950819672	0.0	0.0	0.5161290322580645	0.3333333333333333	de novo
de_novo	droso_2087	DN_624_droso_2087	98	73.03416	70.417496	14.0283165	47.1	95.418	0.41	0.9	0.98	60.300007	84.9051	61.03716	0.5240306122448979	0.4155	0.3355333791707847	0.5306122448979592	0.4392083333333333	0.4166666666666667	0.3823	0.36	0.904125	1.0	-0.0765306122448979	0.0714285714285714	0.1326530612244898	0.0612244897959183	3.529099237460349	0.4285714285714285	0.2551020408163265	0.1020408163265306	0.173469387755102	0.010204081632653	0.0306122448979591	0.0306122448979591	0.010204081632653	0.173469387755102	0.0306122448979591	0.0	0.0510204081632653	0.1224489795918367	0.010204081632653	0.0	0.0204081632653061	0.0408163265306122	0.0510204081632653	0.1428571428571428	0.0408163265306122	0.0510204081632653	0.0	0.010204081632653	0.5306122448979592	0.0	0.4693877551020408	0.2083333333333333	0.0	0.7916666666666666	0.94	0.0	0.06	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2089	DN_625_droso_2089	98	49.70109	50.572502	8.939002	27.074286	67.638	0.27	0.7	0.86	43.076015	55.680035	43.870052	0.5121122448979591	0.458	0.2920521730911783	0.6530612244897959	0.45025	0.75	0.37594	0.44	0.8576666666666667	1.0	-1.0163265306122449	-0.0408163265306122	0.173469387755102	0.2142857142857142	3.90048181352282	0.0918367346938775	0.0	0.0	0.0612244897959183	0.0816326530612244	0.1224489795918367	0.0918367346938775	0.0408163265306122	0.0306122448979591	0.010204081632653	0.0	0.0816326530612244	0.0714285714285714	0.0204081632653061	0.0204081632653061	0.0816326530612244	0.0408163265306122	0.0816326530612244	0.0918367346938775	0.0204081632653061	0.0408163265306122	0.0	0.010204081632653	0.4285714285714285	0.0	0.5714285714285714	0.2916666666666667	0.0	0.7083333333333334	0.7	0.0	0.3	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_209	DN_626_droso_209	72	58.28652	58.010002	4.4336877	51.11875	70.086	0.15	0.65	1.0	60.059868	55.946777	61.192654	0.6193611111111111	0.787	0.3063171193735068	0.7638888888888888	0.8237777777777777	1.0	0.6493055555555556	0.7777777777777778	0.3550555555555555	0.5	-1.2444444444444445	-0.0972222222222222	0.0833333333333333	0.1805555555555555	3.454645324063665	0.25	0.0	0.2916666666666667	0.1111111111111111	0.0	0.125	0.0555555555555555	0.0416666666666666	0.1388888888888889	0.0	0.0138888888888888	0.0416666666666666	0.0277777777777777	0.0138888888888888	0.2361111111111111	0.0138888888888888	0.0138888888888888	0.0416666666666666	0.0555555555555555	0.0138888888888888	0.0555555555555555	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2090	DN_627_droso_2090	98	60.63044	59.870003	14.058832	34.963997	89.462	0.3	0.8	1.0	79.59336	53.80078	55.895966	0.3883367346938776	0.3615	0.1865158539944788	0.5102040816326531	0.302	0.3333333333333333	0.4496	0.62	0.3470416666666667	0.4583333333333333	-0.7632653061224489	0.0408163265306122	0.1632653061224489	0.1224489795918367	4.003213196471078	0.0	0.0306122448979591	0.0	0.1020408163265306	0.010204081632653	0.0612244897959183	0.0612244897959183	0.0306122448979591	0.0408163265306122	0.0306122448979591	0.0408163265306122	0.0408163265306122	0.0918367346938775	0.0408163265306122	0.0510204081632653	0.0816326530612244	0.0816326530612244	0.0918367346938775	0.0816326530612244	0.0306122448979591	0.0306122448979591	0.0	0.0	0.4795918367346938	0.0204081632653061	0.5	0.9583333333333334	0.0	0.0416666666666666	0.28	0.04	0.68	0.4166666666666667	0.0	0.5833333333333334	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2093	DN_628_droso_2093	51	71.02402	73.93	6.1019797	61.37143	81.63875	0.41	0.87	0.92	65.4809	71.29819	76.039894	0.1864705882352941	0.139	0.1465733062929504	0.1372549019607843	0.3647692307692308	0.3846153846153846	0.08276	0.0	0.2076153846153846	0.1538461538461538	-1.2882352941176471	0.0980392156862745	0.2352941176470588	0.1372549019607843	3.769767254894864	0.0196078431372549	0.0	0.0	0.0196078431372549	0.0	0.0196078431372549	0.1176470588235294	0.0196078431372549	0.0392156862745098	0.0	0.0784313725490196	0.0980392156862745	0.0392156862745098	0.0	0.0784313725490196	0.0196078431372549	0.0392156862745098	0.1372549019607843	0.0784313725490196	0.1176470588235294	0.0588235294117647	0.0196078431372549	0.0196078431372549	0.5098039215686274	0.0	0.4901960784313725	0.0	0.0	1.0	0.64	0.0	0.36	0.7692307692307693	0.0	0.2307692307692307	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_2094	DN_629_droso_2094	147	51.92475	50.06	7.7805705	40.331818	71.19375	0.16	0.66	1.0	53.10301	46.49224	61.46469	0.7421632653061224	0.858	0.2474337061018408	0.8775510204081632	0.9104054054054056	1.0	0.8461780821917808	1.0	0.3687027027027026	0.5135135135135135	-0.835374149659864	-0.1224489795918367	0.1020408163265306	0.2244897959183673	3.918859320706492	0.0	0.0408163265306122	0.0	0.0680272108843537	0.0	0.0952380952380952	0.1292517006802721	0.0204081632653061	0.0816326530612244	0.0068027210884353	0.0204081632653061	0.0476190476190476	0.0748299319727891	0.0136054421768707	0.0340136054421768	0.0748299319727891	0.0408163265306122	0.0476190476190476	0.1020408163265306	0.0340136054421768	0.0816326530612244	0.0068027210884353	0.0204081632653061	0.2244897959183673	0.0	0.7755102040816326	0.2702702702702703	0.0	0.7297297297297297	0.1095890410958904	0.0	0.8904109589041096	0.4054054054054054	0.0	0.5945945945945946	0	0	0.0	0.0	0.0	0.0	0.0	de novo
